Plate	Patient	Cell_type	Well	Count
AS-217	GR	Monocytes	K17	111
AS-217	GR	Monocytes	K18	224
AS-217	GR	Monocytes	K19	149
AS-217	GR	Monocytes	K20	438
AS-217	GR	Monocytes	K21	95
AS-217	GR	Monocytes	K22	1552
AS-217	GR	Monocytes	K23	62
AS-217	GR	Monocytes	K24	780
AS-217	GR	Monocytes	L1	6665
AS-217	GR	Monocytes	L2	2968
AS-217	GR	Monocytes	L3	84
AS-217	GR	Monocytes	L4	20
AS-217	GR	Monocytes	L5	3
AS-217	GR	Monocytes	L6	114
AS-217	GR	Monocytes	L7	28
AS-217	GR	Monocytes	L8	150
AS-217	GR	Monocytes	L9	205
AS-217	GR	Monocytes	L10	261
AS-217	GR	Monocytes	L11	2
AS-217	GR	Monocytes	L12	136
AS-217	GR	Monocytes	L13	170
AS-217	GR	Monocytes	L14	3
AS-217	GR	Monocytes	L15	8
AS-217	GR	Monocytes	L16	146
AS-217	GR	Monocytes	L17	63
AS-217	GR	Monocytes	L18	138
AS-217	GR	Monocytes	L19	99
AS-217	GR	Monocytes	L20	135
AS-217	GR	Monocytes	L21	51
AS-217	GR	Monocytes	L22	775
AS-217	GR	Monocytes	L23	29
AS-217	GR	Monocytes	L24	71
AS-217	GR	Monocytes	M1	112
AS-217	GR	Monocytes	M2	134
AS-217	GR	Monocytes	M3	3634
AS-217	GR	Monocytes	M4	48
AS-217	GR	Monocytes	M5	10
AS-217	GR	Monocytes	M6	206
AS-217	GR	Monocytes	M7	44
AS-217	GR	Monocytes	M8	255
AS-217	GR	Monocytes	M9	243
AS-217	GR	Monocytes	M10	23
AS-217	GR	Monocytes	M11	522
AS-217	GR	Monocytes	M12	164
AS-217	GR	Monocytes	M13	225
AS-217	GR	Monocytes	M14	16
AS-217	GR	Monocytes	M15	24
AS-217	GR	Monocytes	M16	218
AS-217	GR	Monocytes	M17	117
AS-217	GR	Monocytes	M18	5322
AS-217	GR	Monocytes	M19	135
AS-217	GR	Monocytes	M20	95
AS-217	GR	Monocytes	M21	7705
AS-217	GR	Monocytes	M22	95
AS-217	GR	Monocytes	M23	64
AS-217	GR	Monocytes	M24	138
AS-217	GR	Monocytes	N1	7573
AS-217	GR	Monocytes	N2	9605
AS-217	GR	Monocytes	N3	2709
AS-217	GR	Monocytes	N4	74
AS-217	GR	Monocytes	N5	7
AS-217	GR	Monocytes	N6	221
AS-217	GR	Monocytes	N7	38
AS-217	GR	Monocytes	N8	260
AS-217	GR	Monocytes	N9	10285
AS-217	GR	Monocytes	N10	19
AS-217	GR	Monocytes	N11	13
AS-217	GR	Monocytes	N12	218
AS-217	GR	Monocytes	N13	252
AS-217	GR	Monocytes	N14	14
AS-217	GR	Monocytes	N15	13
AS-217	GR	Monocytes	N16	197
AS-217	GR	Monocytes	N17	111
AS-217	GR	Monocytes	N18	266
AS-217	GR	Monocytes	N19	189
AS-217	GR	Monocytes	N20	183
AS-217	GR	Monocytes	N21	110
AS-217	GR	Monocytes	N22	113
AS-217	GR	Monocytes	N23	75
AS-217	GR	Monocytes	N24	133
AS-217	GR	Monocytes	O1	73
AS-217	GR	Monocytes	O2	127
AS-217	GR	Monocytes	O3	98
AS-217	GR	Monocytes	O4	77
AS-217	GR	Monocytes	O5	16
AS-217	GR	Monocytes	O6	163
AS-217	GR	Monocytes	O7	28
AS-217	GR	Monocytes	O8	5627
AS-217	GR	Monocytes	O9	232
AS-217	GR	Monocytes	O10	24
AS-217	GR	Monocytes	O11	22
AS-217	GR	Monocytes	O12	181
AS-217	GR	Monocytes	O13	185
AS-217	GR	Monocytes	O14	170
AS-217	GR	Monocytes	O15	390
AS-217	GR	Monocytes	O16	198
AS-217	GR	Monocytes	O17	88
AS-217	GR	Monocytes	O18	187
AS-217	GR	Monocytes	O19	98
AS-217	GR	Monocytes	O20	118
AS-217	GR	Monocytes	O21	162
AS-217	GR	Monocytes	O22	98
AS-217	GR	Monocytes	O23	10215
AS-217	GR	Monocytes	O24	112
AS-217	GR	Monocytes	P1	28
AS-217	GR	Monocytes	P2	47
AS-217	GR	Monocytes	P3	24
AS-217	GR	Monocytes	P4	19
AS-217	GR	Monocytes	P5	1
AS-217	GR	Monocytes	P6	76
AS-217	GR	Monocytes	P7	10
AS-217	GR	Monocytes	P8	140
AS-217	GR	Monocytes	P9	72
AS-217	GR	Monocytes	P10	6
AS-217	GR	Monocytes	P11	1
AS-217	GR	Monocytes	P12	1002
AS-217	GR	Monocytes	P13	63
AS-217	GR	Monocytes	P14	5
AS-217	GR	Monocytes	P15	5
AS-217	GR	Monocytes	P16	112
AS-217	GR	Monocytes	P17	90
AS-217	GR	Monocytes	P18	137
AS-217	GR	Monocytes	P19	87
AS-217	GR	Monocytes	P20	129
AS-217	GR	Monocytes	P21	35
AS-217	GR	Monocytes	P22	50
AS-217	GR	Monocytes	P23	29
AS-217	GR	Monocytes	P24	84
