Plate	Patient	Cell_type	Well	Count
AS-222	GR	nBCs	C10	36
AS-222	GR	nBCs	C11	639
AS-222	GR	nBCs	C12	336
AS-222	GR	nBCs	C13	452
AS-222	GR	nBCs	C14	552
AS-222	GR	nBCs	C15	15
AS-222	GR	nBCs	C16	135
AS-222	GR	nBCs	C17	4089
AS-222	GR	nBCs	C18	265
AS-222	GR	nBCs	C19	311
AS-222	GR	nBCs	C20	263
AS-222	GR	nBCs	C21	169
AS-222	GR	nBCs	C22	363
AS-222	GR	nBCs	C23	119
AS-222	GR	nBCs	C24	4127
AS-222	GR	nBCs	D1	35
AS-222	GR	nBCs	D2	187
AS-222	GR	nBCs	D3	333
AS-222	GR	nBCs	D4	2520
AS-222	GR	nBCs	D5	711
AS-222	GR	nBCs	D6	339
AS-222	GR	nBCs	D7	84
AS-222	GR	nBCs	D8	278
AS-222	GR	nBCs	D9	239
AS-222	GR	nBCs	D10	17
AS-222	GR	nBCs	D11	35
AS-222	GR	nBCs	D12	2150
AS-222	GR	nBCs	D13	3288
AS-222	GR	nBCs	D14	21
AS-222	GR	nBCs	D15	4
AS-222	GR	nBCs	D16	98
AS-222	GR	nBCs	D17	333
AS-222	GR	nBCs	D18	4212
AS-222	GR	nBCs	D19	223
AS-222	GR	nBCs	D20	198
AS-222	GR	nBCs	D21	108
AS-222	GR	nBCs	D22	203
AS-222	GR	nBCs	D23	99
AS-222	GR	nBCs	D24	95
AS-222	GR	nBCs	E1	48
AS-222	GR	nBCs	E2	275
AS-222	GR	nBCs	E3	459
AS-222	GR	nBCs	E4	446
AS-222	GR	nBCs	E5	95
AS-222	GR	nBCs	E6	504
AS-222	GR	nBCs	E7	299
AS-222	GR	nBCs	E8	441
AS-222	GR	nBCs	E9	346
AS-222	GR	nBCs	E10	553
AS-222	GR	nBCs	E11	36
AS-222	GR	nBCs	E12	7325
AS-222	GR	nBCs	E13	558
AS-222	GR	nBCs	E14	30
AS-222	GR	nBCs	E15	17
AS-222	GR	nBCs	E16	437
AS-222	GR	nBCs	E17	526
AS-222	GR	nBCs	E18	336
AS-222	GR	nBCs	E19	3879
AS-222	GR	nBCs	E20	16076
AS-222	GR	nBCs	E21	1314
AS-222	GR	nBCs	E22	391
AS-222	GR	nBCs	E23	4254
AS-222	GR	nBCs	E24	165
AS-222	GR	nBCs	F1	69
AS-222	GR	nBCs	F2	320
AS-222	GR	nBCs	F3	723
AS-222	GR	nBCs	F4	528
AS-222	GR	nBCs	F5	205
AS-222	GR	nBCs	F6	9462
AS-222	GR	nBCs	F7	141
AS-222	GR	nBCs	F8	460
AS-222	GR	nBCs	F9	395
AS-222	GR	nBCs	F10	55
AS-222	GR	nBCs	F11	69
AS-222	GR	nBCs	F12	404
AS-222	GR	nBCs	F13	6789
AS-222	GR	nBCs	F14	825
AS-222	GR	nBCs	F15	211
AS-222	GR	nBCs	F16	172
AS-222	GR	nBCs	F17	666
AS-222	GR	nBCs	F18	471
AS-222	GR	nBCs	F19	409
AS-222	GR	nBCs	F20	347
AS-222	GR	nBCs	F21	1857
AS-222	GR	nBCs	F22	18468
AS-222	GR	nBCs	F23	159
AS-222	GR	nBCs	F24	179
AS-222	GR	nBCs	G1	45
AS-222	GR	nBCs	G2	211
AS-222	GR	nBCs	G3	9778
AS-222	GR	nBCs	G4	315
AS-222	GR	nBCs	G5	606
AS-222	GR	nBCs	G6	348
AS-222	GR	nBCs	G7	82
AS-222	GR	nBCs	G8	360
AS-222	GR	nBCs	G9	255
AS-222	GR	nBCs	G10	462
AS-222	GR	nBCs	G11	23
AS-222	GR	nBCs	G12	292
AS-222	GR	nBCs	G13	481
AS-222	GR	nBCs	G14	48
AS-222	GR	nBCs	G15	10
AS-222	GR	nBCs	G16	6505
AS-222	GR	nBCs	G17	403
AS-222	GR	nBCs	G18	220
AS-222	GR	nBCs	G19	264
AS-222	GR	nBCs	G20	197
AS-222	GR	nBCs	G21	133
AS-222	GR	nBCs	G22	340
AS-222	GR	nBCs	G23	100
AS-222	GR	nBCs	G24	107
AS-222	GR	nBCs	H1	43
AS-222	GR	nBCs	H2	1350
AS-222	GR	nBCs	H3	319
AS-222	GR	nBCs	H4	4541
AS-222	GR	nBCs	H5	1484
AS-222	GR	nBCs	H6	344
AS-222	GR	nBCs	H7	91
AS-222	GR	nBCs	H8	339
AS-222	GR	nBCs	H9	193
AS-222	GR	nBCs	H10	19
AS-222	GR	nBCs	H11	142
AS-222	GR	nBCs	H12	261
AS-222	GR	nBCs	H13	2829
AS-222	GR	nBCs	H14	142
AS-222	GR	nBCs	H15	11
AS-222	GR	nBCs	H16	223
AS-222	GR	nBCs	H17	350
AS-222	GR	nBCs	H18	537
AS-222	GR	nBCs	H19	210
AS-222	GR	nBCs	H20	207
AS-222	GR	nBCs	H21	1981
AS-222	GR	nBCs	H22	307
AS-222	GR	nBCs	H23	72
AS-222	GR	nBCs	H24	107
AS-222	GR	nBCs	I1	43
AS-222	GR	nBCs	I2	423
AS-222	GR	nBCs	I3	4731
AS-222	GR	nBCs	I4	595
AS-222	GR	nBCs	I5	2387
AS-222	GR	nBCs	I6	1660
AS-222	GR	nBCs	I7	176
AS-222	GR	nBCs	I8	2511
AS-222	GR	nBCs	I9	5519
AS-222	GR	nBCs	I10	62
AS-222	GR	nBCs	I11	69
AS-222	GR	nBCs	I12	495
AS-222	GR	nBCs	I13	745
AS-222	GR	nBCs	I14	484
AS-222	GR	nBCs	I15	15
AS-222	GR	nBCs	I16	209
AS-222	GR	nBCs	I17	3171
AS-222	GR	nBCs	I18	415
AS-222	GR	nBCs	I19	8268
AS-222	GR	nBCs	I20	420
AS-222	GR	nBCs	I21	251
AS-222	GR	nBCs	I22	608
AS-222	GR	nBCs	I23	152
AS-222	GR	nBCs	I24	440
AS-222	GR	nBCs	J1	82
AS-222	GR	nBCs	J2	472
AS-222	GR	nBCs	J3	3410
AS-222	GR	nBCs	J4	500
AS-222	GR	nBCs	J5	104
AS-222	GR	nBCs	J6	565
AS-222	GR	nBCs	J7	304
AS-222	GR	nBCs	J8	520
AS-222	GR	nBCs	J9	346
AS-222	GR	nBCs	J10	34
AS-222	GR	nBCs	J11	216
AS-222	GR	nBCs	J12	9277
AS-222	GR	nBCs	J13	661
AS-222	GR	nBCs	J14	42
AS-222	GR	nBCs	J15	166
AS-222	GR	nBCs	J16	198
AS-222	GR	nBCs	J17	9488
AS-222	GR	nBCs	J18	354
AS-222	GR	nBCs	J19	6705
AS-222	GR	nBCs	J20	352
AS-222	GR	nBCs	J21	205
AS-222	GR	nBCs	J22	2940
AS-222	GR	nBCs	J23	144
AS-222	GR	nBCs	J24	164
AS-222	GR	nBCs	K1	114
AS-222	GR	nBCs	K2	449
AS-222	GR	nBCs	K3	2544
AS-222	GR	nBCs	K4	8437
AS-222	GR	nBCs	K5	612
AS-222	GR	nBCs	K6	662
AS-222	GR	nBCs	K7	1194
AS-222	GR	nBCs	K8	5103
AS-222	GR	nBCs	K9	7264
AS-222	GR	nBCs	K10	370
AS-222	GR	nBCs	K11	73
AS-222	GR	nBCs	K12	412
AS-222	GR	nBCs	K13	12788
AS-222	GR	nBCs	K14	363
AS-222	GR	nBCs	K15	588
AS-222	GR	nBCs	K16	286
AS-222	GR	nBCs	K17	743
AS-222	GR	nBCs	K18	474
AS-222	GR	nBCs	K19	542
AS-222	GR	nBCs	K20	671
AS-222	GR	nBCs	K21	284
AS-222	GR	nBCs	K22	686
AS-222	GR	nBCs	K23	227
AS-222	GR	nBCs	K24	240
AS-222	GR	nBCs	L1	70
AS-222	GR	nBCs	L2	6522
AS-222	GR	nBCs	L3	3353
AS-222	GR	nBCs	L4	3028
AS-222	GR	nBCs	L5	134
AS-222	GR	nBCs	L6	7657
AS-222	GR	nBCs	L7	152
AS-222	GR	nBCs	L8	635
AS-222	GR	nBCs	L9	596
AS-222	GR	nBCs	L10	78
AS-222	GR	nBCs	L11	507
AS-222	GR	nBCs	L12	1381
AS-222	GR	nBCs	L13	721
AS-222	GR	nBCs	L14	66
AS-222	GR	nBCs	L15	19
AS-222	GR	nBCs	L16	216
AS-222	GR	nBCs	L17	6292
AS-222	GR	nBCs	L18	7900
AS-222	GR	nBCs	L19	510
AS-222	GR	nBCs	L20	403
AS-222	GR	nBCs	L21	219
AS-222	GR	nBCs	L22	546
AS-222	GR	nBCs	L23	201
AS-222	GR	nBCs	L24	156
AS-222	GR	nBCs	M1	652
AS-222	GR	nBCs	M2	2532
AS-222	GR	nBCs	M3	6521
AS-222	GR	nBCs	M4	323
AS-222	GR	nBCs	M5	95
AS-222	GR	nBCs	M6	341
AS-222	GR	nBCs	M7	103
AS-222	GR	nBCs	M8	362
AS-222	GR	nBCs	M9	3174
AS-222	GR	nBCs	M10	35
AS-222	GR	nBCs	M11	277
AS-222	GR	nBCs	M12	240
AS-222	GR	nBCs	M13	365
AS-222	GR	nBCs	M14	34
AS-222	GR	nBCs	M15	240
AS-222	GR	nBCs	M16	116
AS-222	GR	nBCs	M17	347
AS-222	GR	nBCs	M18	180
AS-222	GR	nBCs	M19	219
AS-222	GR	nBCs	M20	233
AS-222	GR	nBCs	M21	137
AS-222	GR	nBCs	M22	362
AS-222	GR	nBCs	M23	86
AS-222	GR	nBCs	M24	102
AS-222	GR	nBCs	N1	65
AS-222	GR	nBCs	N2	1326
AS-222	GR	nBCs	N3	466
AS-222	GR	nBCs	N4	396
AS-222	GR	nBCs	N5	3415
AS-222	GR	nBCs	N6	5732
AS-222	GR	nBCs	N7	4319
AS-222	GR	nBCs	N8	12224
AS-222	GR	nBCs	N9	262
AS-222	GR	nBCs	N10	23
AS-222	GR	nBCs	N11	32
AS-222	GR	nBCs	N12	334
AS-222	GR	nBCs	N13	502
AS-222	GR	nBCs	N14	59
AS-222	GR	nBCs	N15	15
AS-222	GR	nBCs	N16	152
AS-222	GR	nBCs	N17	453
AS-222	GR	nBCs	N18	265
AS-222	GR	nBCs	N19	337
AS-222	GR	nBCs	N20	4114
AS-222	GR	nBCs	N21	1916
AS-222	GR	nBCs	N22	377
AS-222	GR	nBCs	N23	133
AS-222	GR	nBCs	N24	135
AS-222	GR	nBCs	O1	15
AS-222	GR	nBCs	O2	164
AS-222	GR	nBCs	O3	246
AS-222	GR	nBCs	O4	219
AS-222	GR	nBCs	O5	61
AS-222	GR	nBCs	O6	235
AS-222	GR	nBCs	O7	92
AS-222	GR	nBCs	O8	2595
AS-222	GR	nBCs	O9	174
AS-222	GR	nBCs	O10	928
AS-222	GR	nBCs	O11	25
AS-222	GR	nBCs	O12	186
AS-222	GR	nBCs	O13	282
AS-222	GR	nBCs	O14	19
AS-222	GR	nBCs	O15	6
AS-222	GR	nBCs	O16	71
AS-222	GR	nBCs	O17	225
AS-222	GR	nBCs	O18	136
AS-222	GR	nBCs	O19	94
AS-222	GR	nBCs	O20	169
AS-222	GR	nBCs	O21	105
AS-222	GR	nBCs	O22	223
AS-222	GR	nBCs	O23	61
AS-222	GR	nBCs	O24	54
AS-222	GR	nBCs	P1	4
AS-222	GR	nBCs	P2	29
AS-222	GR	nBCs	P3	48
AS-222	GR	nBCs	P4	42
AS-222	GR	nBCs	P5	14
AS-222	GR	nBCs	P6	50
AS-222	GR	nBCs	P7	15
AS-222	GR	nBCs	P8	59
AS-222	GR	nBCs	P9	28
AS-222	GR	nBCs	P10	5
AS-222	GR	nBCs	P11	2
AS-222	GR	nBCs	P12	48
AS-222	GR	nBCs	P13	65
AS-222	GR	nBCs	P14	5
AS-222	GR	nBCs	P15	0
AS-222	GR	nBCs	P16	11
AS-222	GR	nBCs	P17	43
AS-222	GR	nBCs	P18	19
AS-222	GR	nBCs	P19	39
AS-222	GR	nBCs	P20	34
AS-222	GR	nBCs	P21	7
AS-222	GR	nBCs	P22	37
AS-222	GR	nBCs	P23	11
AS-222	GR	nBCs	P24	10
