Plate	Patient	Cell_type	Well	Count
AS-193	RN	Monocytes	F10	88
AS-193	RN	Monocytes	F11	72
AS-193	RN	Monocytes	F12	5100
AS-193	RN	Monocytes	F13	2091
AS-193	RN	Monocytes	F14	249
AS-193	RN	Monocytes	F15	141
AS-193	RN	Monocytes	F16	4813
AS-193	RN	Monocytes	F17	3830
AS-193	RN	Monocytes	F18	2733
AS-193	RN	Monocytes	F19	10658
AS-193	RN	Monocytes	F20	4067
AS-193	RN	Monocytes	F21	4011
AS-193	RN	Monocytes	F22	4298
AS-193	RN	Monocytes	F23	2213
AS-193	RN	Monocytes	F24	378
AS-193	RN	Monocytes	G1	78
AS-193	RN	Monocytes	G2	867
AS-193	RN	Monocytes	G3	1217
AS-193	RN	Monocytes	G4	2121
AS-193	RN	Monocytes	G5	369
AS-193	RN	Monocytes	G6	4540
AS-193	RN	Monocytes	G7	832
AS-193	RN	Monocytes	G8	6856
AS-193	RN	Monocytes	G9	1078
AS-193	RN	Monocytes	G10	192
AS-193	RN	Monocytes	G11	39
AS-193	RN	Monocytes	G12	961
AS-193	RN	Monocytes	G13	1955
AS-193	RN	Monocytes	G14	186
AS-193	RN	Monocytes	G15	188
AS-193	RN	Monocytes	G16	889
AS-193	RN	Monocytes	G17	3057
AS-193	RN	Monocytes	G18	778
AS-193	RN	Monocytes	G19	9290
AS-193	RN	Monocytes	G20	2394
AS-193	RN	Monocytes	G21	495
AS-193	RN	Monocytes	G22	573
AS-193	RN	Monocytes	G23	2338
AS-193	RN	Monocytes	G24	1132
AS-193	RN	Monocytes	H1	106
AS-193	RN	Monocytes	H2	936
AS-193	RN	Monocytes	H3	4031
AS-193	RN	Monocytes	H4	1526
AS-193	RN	Monocytes	H5	152
AS-193	RN	Monocytes	H6	6329
AS-193	RN	Monocytes	H7	1176
AS-193	RN	Monocytes	H8	1471
AS-193	RN	Monocytes	H9	3302
AS-193	RN	Monocytes	H10	259
AS-193	RN	Monocytes	H11	59
AS-193	RN	Monocytes	H12	1208
AS-193	RN	Monocytes	H13	4724
AS-193	RN	Monocytes	H14	48
AS-193	RN	Monocytes	H15	287
AS-193	RN	Monocytes	H16	5491
AS-193	RN	Monocytes	H17	12536
AS-193	RN	Monocytes	H18	653
AS-193	RN	Monocytes	H19	2933
AS-193	RN	Monocytes	H20	2835
AS-193	RN	Monocytes	H21	430
AS-193	RN	Monocytes	H22	1528
AS-193	RN	Monocytes	H23	329
AS-193	RN	Monocytes	H24	246
AS-193	RN	Monocytes	I1	66
AS-193	RN	Monocytes	I2	2546
AS-193	RN	Monocytes	I3	704
AS-193	RN	Monocytes	I4	6695
AS-193	RN	Monocytes	I5	374
AS-193	RN	Monocytes	I6	17789
AS-193	RN	Monocytes	I7	755
AS-193	RN	Monocytes	I8	1843
AS-193	RN	Monocytes	I9	4137
AS-193	RN	Monocytes	I10	206
AS-193	RN	Monocytes	I11	160
AS-193	RN	Monocytes	I12	2282
AS-193	RN	Monocytes	I13	6914
AS-193	RN	Monocytes	I14	387
AS-193	RN	Monocytes	I15	99
AS-193	RN	Monocytes	I16	4389
AS-193	RN	Monocytes	I17	5183
AS-193	RN	Monocytes	I18	3850
AS-193	RN	Monocytes	I19	3388
AS-193	RN	Monocytes	I20	1569
AS-193	RN	Monocytes	I21	1974
AS-193	RN	Monocytes	I22	5706
AS-193	RN	Monocytes	I23	338
AS-193	RN	Monocytes	I24	360
AS-193	RN	Monocytes	J1	260
AS-193	RN	Monocytes	J2	3767
AS-193	RN	Monocytes	J3	680
AS-193	RN	Monocytes	J4	2470
AS-193	RN	Monocytes	J5	105
AS-193	RN	Monocytes	J6	11230
AS-193	RN	Monocytes	J7	1764
AS-193	RN	Monocytes	J8	5453
AS-193	RN	Monocytes	J9	1294
AS-193	RN	Monocytes	J10	148
AS-193	RN	Monocytes	J11	150
AS-193	RN	Monocytes	J12	8609
AS-193	RN	Monocytes	J13	4460
AS-193	RN	Monocytes	J14	395
AS-193	RN	Monocytes	J15	130
AS-193	RN	Monocytes	J16	5432
AS-193	RN	Monocytes	J17	7627
AS-193	RN	Monocytes	J18	748
AS-193	RN	Monocytes	J19	3231
AS-193	RN	Monocytes	J20	1362
AS-193	RN	Monocytes	J21	1203
AS-193	RN	Monocytes	J22	725
AS-193	RN	Monocytes	J23	2208
AS-193	RN	Monocytes	J24	670
AS-193	RN	Monocytes	K1	262
AS-193	RN	Monocytes	K2	2032
AS-193	RN	Monocytes	K3	2877
AS-193	RN	Monocytes	K4	984
AS-193	RN	Monocytes	K5	98
AS-193	RN	Monocytes	K6	7949
AS-193	RN	Monocytes	K7	1935
AS-193	RN	Monocytes	K8	5575
AS-193	RN	Monocytes	K9	13394
AS-193	RN	Monocytes	K10	347
AS-193	RN	Monocytes	K11	78
AS-193	RN	Monocytes	K12	5050
AS-193	RN	Monocytes	K13	10666
AS-193	RN	Monocytes	K14	57
AS-193	RN	Monocytes	K15	192
AS-193	RN	Monocytes	K16	3910
AS-193	RN	Monocytes	K17	1406
AS-193	RN	Monocytes	K18	2892
AS-193	RN	Monocytes	K19	3772
AS-193	RN	Monocytes	K20	3784
AS-193	RN	Monocytes	K21	2118
AS-193	RN	Monocytes	K22	767
AS-193	RN	Monocytes	K23	422
AS-193	RN	Monocytes	K24	294
AS-193	RN	Monocytes	L1	117
AS-193	RN	Monocytes	L2	822
AS-193	RN	Monocytes	L3	2973
AS-193	RN	Monocytes	L4	1638
AS-193	RN	Monocytes	L5	312
AS-193	RN	Monocytes	L6	14587
AS-193	RN	Monocytes	L7	1837
AS-193	RN	Monocytes	L8	3692
AS-193	RN	Monocytes	L9	4427
AS-193	RN	Monocytes	L10	67
AS-193	RN	Monocytes	L11	86
AS-193	RN	Monocytes	L12	1011
AS-193	RN	Monocytes	L13	3391
AS-193	RN	Monocytes	L14	49
AS-193	RN	Monocytes	L15	140
AS-193	RN	Monocytes	L16	6738
AS-193	RN	Monocytes	L17	683
AS-193	RN	Monocytes	L18	665
AS-193	RN	Monocytes	L19	1535
AS-193	RN	Monocytes	L20	1111
AS-193	RN	Monocytes	L21	316
AS-193	RN	Monocytes	L22	611
AS-193	RN	Monocytes	L23	250
AS-193	RN	Monocytes	L24	2149
AS-193	RN	Monocytes	M1	103
AS-193	RN	Monocytes	M2	494
AS-193	RN	Monocytes	M3	834
AS-193	RN	Monocytes	M4	2077
AS-193	RN	Monocytes	M5	126
AS-193	RN	Monocytes	M6	4189
AS-193	RN	Monocytes	M7	366
AS-193	RN	Monocytes	M8	2328
AS-193	RN	Monocytes	M9	6070
AS-193	RN	Monocytes	M10	359
AS-193	RN	Monocytes	M11	186
AS-193	RN	Monocytes	M12	682
AS-193	RN	Monocytes	M13	3838
AS-193	RN	Monocytes	M14	329
AS-193	RN	Monocytes	M15	44
AS-193	RN	Monocytes	M16	649
AS-193	RN	Monocytes	M17	2739
AS-193	RN	Monocytes	M18	388
AS-193	RN	Monocytes	M19	1302
AS-193	RN	Monocytes	M20	4506
AS-193	RN	Monocytes	M21	1475
AS-193	RN	Monocytes	M22	583
AS-193	RN	Monocytes	M23	195
AS-193	RN	Monocytes	M24	1662
AS-193	RN	Monocytes	N1	92
AS-193	RN	Monocytes	N2	6014
AS-193	RN	Monocytes	N3	3007
AS-193	RN	Monocytes	N4	5354
AS-193	RN	Monocytes	N5	149
AS-193	RN	Monocytes	N6	1751
AS-193	RN	Monocytes	N7	1436
AS-193	RN	Monocytes	N8	1936
AS-193	RN	Monocytes	N9	4592
AS-193	RN	Monocytes	N10	188
AS-193	RN	Monocytes	N11	72
AS-193	RN	Monocytes	N12	952
AS-193	RN	Monocytes	N13	1526
AS-193	RN	Monocytes	N14	36
AS-193	RN	Monocytes	N15	55
AS-193	RN	Monocytes	N16	547
AS-193	RN	Monocytes	N17	1002
AS-193	RN	Monocytes	N18	2668
AS-193	RN	Monocytes	N19	907
AS-193	RN	Monocytes	N20	12639
AS-193	RN	Monocytes	N21	316
AS-193	RN	Monocytes	N22	564
AS-193	RN	Monocytes	N23	258
AS-193	RN	Monocytes	N24	187
AS-193	RN	Monocytes	O1	18
AS-193	RN	Monocytes	O2	913
AS-193	RN	Monocytes	O3	961
AS-193	RN	Monocytes	O4	485
AS-193	RN	Monocytes	O5	82
AS-193	RN	Monocytes	O6	822
AS-193	RN	Monocytes	O7	861
AS-193	RN	Monocytes	O8	382
AS-193	RN	Monocytes	O9	474
AS-193	RN	Monocytes	O10	27
AS-193	RN	Monocytes	O11	15
AS-193	RN	Monocytes	O12	4283
AS-193	RN	Monocytes	O13	401
AS-193	RN	Monocytes	O14	150
AS-193	RN	Monocytes	O15	55
AS-193	RN	Monocytes	O16	358
AS-193	RN	Monocytes	O17	632
AS-193	RN	Monocytes	O18	229
AS-193	RN	Monocytes	O19	177
AS-193	RN	Monocytes	O20	3928
AS-193	RN	Monocytes	O21	230
AS-193	RN	Monocytes	O22	280
AS-193	RN	Monocytes	O23	107
AS-193	RN	Monocytes	O24	156
AS-193	RN	Monocytes	P1	47
AS-193	RN	Monocytes	P2	514
AS-193	RN	Monocytes	P3	101
AS-193	RN	Monocytes	P4	146
AS-193	RN	Monocytes	P5	17
AS-193	RN	Monocytes	P6	286
AS-193	RN	Monocytes	P7	63
AS-193	RN	Monocytes	P8	316
AS-193	RN	Monocytes	P9	204
AS-193	RN	Monocytes	P10	9
AS-193	RN	Monocytes	P11	5
AS-193	RN	Monocytes	P12	221
AS-193	RN	Monocytes	P13	249
AS-193	RN	Monocytes	P14	27
AS-193	RN	Monocytes	P15	25
AS-193	RN	Monocytes	P16	173
AS-193	RN	Monocytes	P17	175
AS-193	RN	Monocytes	P18	172
AS-193	RN	Monocytes	P19	209
AS-193	RN	Monocytes	P20	2456
AS-193	RN	Monocytes	P21	1140
AS-193	RN	Monocytes	P22	146
AS-193	RN	Monocytes	P23	92
AS-193	RN	Monocytes	P24	79
