Plate	Patient	Cell_type	Well	Count
AS-209	EL	nBCs	H23	9
AS-209	EL	nBCs	H24	2
AS-209	EL	nBCs	I1	1
AS-209	EL	nBCs	I2	1
AS-209	EL	nBCs	I3	1
AS-209	EL	nBCs	I4	1
AS-209	EL	nBCs	I5	0
AS-209	EL	nBCs	I6	0
AS-209	EL	nBCs	I7	1
AS-209	EL	nBCs	I8	0
AS-209	EL	nBCs	I9	0
AS-209	EL	nBCs	I10	0
AS-209	EL	nBCs	I11	0
AS-209	EL	nBCs	I12	0
AS-209	EL	nBCs	I13	3
AS-209	EL	nBCs	I14	0
AS-209	EL	nBCs	I15	0
AS-209	EL	nBCs	I16	0
AS-209	EL	nBCs	I17	2
AS-209	EL	nBCs	I18	0
AS-209	EL	nBCs	I19	0
AS-209	EL	nBCs	I20	1
AS-209	EL	nBCs	I21	1
AS-209	EL	nBCs	I22	15
AS-209	EL	nBCs	I23	1
AS-209	EL	nBCs	I24	3
AS-209	EL	nBCs	J1	0
AS-209	EL	nBCs	J2	2
AS-209	EL	nBCs	J3	2
AS-209	EL	nBCs	J4	0
AS-209	EL	nBCs	J5	1
AS-209	EL	nBCs	J6	0
AS-209	EL	nBCs	J7	0
AS-209	EL	nBCs	J8	0
AS-209	EL	nBCs	J9	0
AS-209	EL	nBCs	J10	0
AS-209	EL	nBCs	J11	0
AS-209	EL	nBCs	J12	0
AS-209	EL	nBCs	J13	0
AS-209	EL	nBCs	J14	1
AS-209	EL	nBCs	J15	0
AS-209	EL	nBCs	J16	0
AS-209	EL	nBCs	J17	0
AS-209	EL	nBCs	J18	1
AS-209	EL	nBCs	J19	1
AS-209	EL	nBCs	J20	0
AS-209	EL	nBCs	J21	0
AS-209	EL	nBCs	J22	2
AS-209	EL	nBCs	J23	9
AS-209	EL	nBCs	J24	6
AS-209	EL	nBCs	K1	0
AS-209	EL	nBCs	K2	2
AS-209	EL	nBCs	K3	2
AS-209	EL	nBCs	K4	0
AS-209	EL	nBCs	K5	25
AS-209	EL	nBCs	K6	0
AS-209	EL	nBCs	K7	0
AS-209	EL	nBCs	K8	0
AS-209	EL	nBCs	K9	0
AS-209	EL	nBCs	K10	0
AS-209	EL	nBCs	K11	0
AS-209	EL	nBCs	K12	1
AS-209	EL	nBCs	K13	3
AS-209	EL	nBCs	K14	0
AS-209	EL	nBCs	K15	0
AS-209	EL	nBCs	K16	1
AS-209	EL	nBCs	K17	1
AS-209	EL	nBCs	K18	0
AS-209	EL	nBCs	K19	0
AS-209	EL	nBCs	K20	1
AS-209	EL	nBCs	K21	0
AS-209	EL	nBCs	K22	1
AS-209	EL	nBCs	K23	2
AS-209	EL	nBCs	K24	3
AS-209	EL	nBCs	L1	0
AS-209	EL	nBCs	L2	0
AS-209	EL	nBCs	L3	4
AS-209	EL	nBCs	L4	0
AS-209	EL	nBCs	L5	0
AS-209	EL	nBCs	L6	1
AS-209	EL	nBCs	L7	0
AS-209	EL	nBCs	L8	0
AS-209	EL	nBCs	L9	0
AS-209	EL	nBCs	L10	0
AS-209	EL	nBCs	L11	0
AS-209	EL	nBCs	L12	0
AS-209	EL	nBCs	L13	1
AS-209	EL	nBCs	L14	1
AS-209	EL	nBCs	L15	0
AS-209	EL	nBCs	L16	0
AS-209	EL	nBCs	L17	0
AS-209	EL	nBCs	L18	0
AS-209	EL	nBCs	L19	0
AS-209	EL	nBCs	L20	1
AS-209	EL	nBCs	L21	1
AS-209	EL	nBCs	L22	3
AS-209	EL	nBCs	L23	8
AS-209	EL	nBCs	L24	6
AS-209	EL	nBCs	M1	0
AS-209	EL	nBCs	M2	1
AS-209	EL	nBCs	M3	4
AS-209	EL	nBCs	M4	3
AS-209	EL	nBCs	M5	0
AS-209	EL	nBCs	M6	0
AS-209	EL	nBCs	M7	0
AS-209	EL	nBCs	M8	2
AS-209	EL	nBCs	M9	0
AS-209	EL	nBCs	M10	0
AS-209	EL	nBCs	M11	0
AS-209	EL	nBCs	M12	0
AS-209	EL	nBCs	M13	1
AS-209	EL	nBCs	M14	14
AS-209	EL	nBCs	M15	0
AS-209	EL	nBCs	M16	0
AS-209	EL	nBCs	M17	0
AS-209	EL	nBCs	M18	2
AS-209	EL	nBCs	M19	0
AS-209	EL	nBCs	M20	1
AS-209	EL	nBCs	M21	0
AS-209	EL	nBCs	M22	3
AS-209	EL	nBCs	M23	7
AS-209	EL	nBCs	M24	5
AS-209	EL	nBCs	N1	0
AS-209	EL	nBCs	N2	0
AS-209	EL	nBCs	N3	1
AS-209	EL	nBCs	N4	0
AS-209	EL	nBCs	N5	0
AS-209	EL	nBCs	N6	0
AS-209	EL	nBCs	N7	0
AS-209	EL	nBCs	N8	1
AS-209	EL	nBCs	N9	1
AS-209	EL	nBCs	N10	0
AS-209	EL	nBCs	N11	0
AS-209	EL	nBCs	N12	3
AS-209	EL	nBCs	N13	0
AS-209	EL	nBCs	N14	0
AS-209	EL	nBCs	N15	0
AS-209	EL	nBCs	N16	0
AS-209	EL	nBCs	N17	0
AS-209	EL	nBCs	N18	0
AS-209	EL	nBCs	N19	1
AS-209	EL	nBCs	N20	2
AS-209	EL	nBCs	N21	0
AS-209	EL	nBCs	N22	4
AS-209	EL	nBCs	N23	9
AS-209	EL	nBCs	N24	4
AS-209	EL	nBCs	O1	2
AS-209	EL	nBCs	O2	3
AS-209	EL	nBCs	O3	6
AS-209	EL	nBCs	O4	3
AS-209	EL	nBCs	O5	0
AS-209	EL	nBCs	O6	1
AS-209	EL	nBCs	O7	1
AS-209	EL	nBCs	O8	1
AS-209	EL	nBCs	O9	0
AS-209	EL	nBCs	O10	0
AS-209	EL	nBCs	O11	0
AS-209	EL	nBCs	O12	0
AS-209	EL	nBCs	O13	3
AS-209	EL	nBCs	O14	0
AS-209	EL	nBCs	O15	0
AS-209	EL	nBCs	O16	9
AS-209	EL	nBCs	O17	4
AS-209	EL	nBCs	O18	3
AS-209	EL	nBCs	O19	1
AS-209	EL	nBCs	O20	1
AS-209	EL	nBCs	O21	1
AS-209	EL	nBCs	O22	4
AS-209	EL	nBCs	O23	92
AS-209	EL	nBCs	O24	2
AS-209	EL	nBCs	P1	4
AS-209	EL	nBCs	P2	11
AS-209	EL	nBCs	P3	5
AS-209	EL	nBCs	P4	3
AS-209	EL	nBCs	P5	3
AS-209	EL	nBCs	P6	6
AS-209	EL	nBCs	P7	6
AS-209	EL	nBCs	P8	7
AS-209	EL	nBCs	P9	7
AS-209	EL	nBCs	P10	1
AS-209	EL	nBCs	P11	1
AS-209	EL	nBCs	P12	5
AS-209	EL	nBCs	P13	8
AS-209	EL	nBCs	P14	0
AS-209	EL	nBCs	P15	0
AS-209	EL	nBCs	P16	3
AS-209	EL	nBCs	P17	5
AS-209	EL	nBCs	P18	5
AS-209	EL	nBCs	P19	5
AS-209	EL	nBCs	P20	8
AS-209	EL	nBCs	P21	7
AS-209	EL	nBCs	P22	394
AS-209	EL	nBCs	P23	280
AS-209	EL	nBCs	P24	640
