Plate	Patient	Cell_type	Well	Count
AS-216	GR	NEs	L7	32
AS-216	GR	NEs	L8	15479
AS-216	GR	NEs	L9	5556
AS-216	GR	NEs	L10	33
AS-216	GR	NEs	L11	6
AS-216	GR	NEs	L12	173
AS-216	GR	NEs	L13	870
AS-216	GR	NEs	L14	54
AS-216	GR	NEs	L15	33
AS-216	GR	NEs	L16	72
AS-216	GR	NEs	L17	124
AS-216	GR	NEs	L18	121
AS-216	GR	NEs	L19	283
AS-216	GR	NEs	L20	124
AS-216	GR	NEs	L21	127
AS-216	GR	NEs	L22	21305
AS-216	GR	NEs	L23	510
AS-216	GR	NEs	L24	724
AS-216	GR	NEs	M1	54
AS-216	GR	NEs	M2	70
AS-216	GR	NEs	M3	131
AS-216	GR	NEs	M4	16860
AS-216	GR	NEs	M5	100
AS-216	GR	NEs	M6	354
AS-216	GR	NEs	M7	40
AS-216	GR	NEs	M8	21241
AS-216	GR	NEs	M9	246
AS-216	GR	NEs	M10	1403
AS-216	GR	NEs	M11	23
AS-216	GR	NEs	M12	291
AS-216	GR	NEs	M13	33944
AS-216	GR	NEs	M14	1557
AS-216	GR	NEs	M15	81
AS-216	GR	NEs	M16	87
AS-216	GR	NEs	M17	264
AS-216	GR	NEs	M18	206
AS-216	GR	NEs	M19	8368
AS-216	GR	NEs	M20	223
AS-216	GR	NEs	M21	552
AS-216	GR	NEs	M22	888
AS-216	GR	NEs	M23	1193
AS-216	GR	NEs	M24	1837
AS-216	GR	NEs	N1	12
AS-216	GR	NEs	N2	26
AS-216	GR	NEs	N3	40
AS-216	GR	NEs	N4	84
AS-216	GR	NEs	N5	21
AS-216	GR	NEs	N6	121
AS-216	GR	NEs	N7	20
AS-216	GR	NEs	N8	364
AS-216	GR	NEs	N9	711
AS-216	GR	NEs	N10	18
AS-216	GR	NEs	N11	11
AS-216	GR	NEs	N12	102
AS-216	GR	NEs	N13	549
AS-216	GR	NEs	N14	25
AS-216	GR	NEs	N15	19
AS-216	GR	NEs	N16	30
AS-216	GR	NEs	N17	94
AS-216	GR	NEs	N18	84
AS-216	GR	NEs	N19	383
AS-216	GR	NEs	N20	69
AS-216	GR	NEs	N21	18316
AS-216	GR	NEs	N22	257
AS-216	GR	NEs	N23	345
AS-216	GR	NEs	N24	521
AS-216	GR	NEs	O1	18
AS-216	GR	NEs	O2	42
AS-216	GR	NEs	O3	60
AS-216	GR	NEs	O4	127
AS-216	GR	NEs	O5	29
AS-216	GR	NEs	O6	145
AS-216	GR	NEs	O7	18
AS-216	GR	NEs	O8	23526
AS-216	GR	NEs	O9	321
AS-216	GR	NEs	O10	310
AS-216	GR	NEs	O11	2
AS-216	GR	NEs	O12	116
AS-216	GR	NEs	O13	750
AS-216	GR	NEs	O14	31
AS-216	GR	NEs	O15	27
AS-216	GR	NEs	O16	49
AS-216	GR	NEs	O17	126
AS-216	GR	NEs	O18	122
AS-216	GR	NEs	O19	145
AS-216	GR	NEs	O20	144
AS-216	GR	NEs	O21	113
AS-216	GR	NEs	O22	372
AS-216	GR	NEs	O23	357
AS-216	GR	NEs	O24	648
AS-216	GR	NEs	P1	74
AS-216	GR	NEs	P2	52
AS-216	GR	NEs	P3	131
AS-216	GR	NEs	P4	283
AS-216	GR	NEs	P5	66
AS-216	GR	NEs	P6	320
AS-216	GR	NEs	P7	34
AS-216	GR	NEs	P8	911
AS-216	GR	NEs	P9	197
AS-216	GR	NEs	P10	54
AS-216	GR	NEs	P11	17
AS-216	GR	NEs	P12	277
AS-216	GR	NEs	P13	1488
AS-216	GR	NEs	P14	71
AS-216	GR	NEs	P15	92
AS-216	GR	NEs	P16	133
AS-216	GR	NEs	P17	18575
AS-216	GR	NEs	P18	6355
AS-216	GR	NEs	P19	31344
AS-216	GR	NEs	P20	6738
AS-216	GR	NEs	P21	225
AS-216	GR	NEs	P22	808
AS-216	GR	NEs	P23	854
AS-216	GR	NEs	P24	41998
