Plate	Patient	Cell_type	Well	Count
AS-210	EL	CD34+/38-	C12	644
AS-210	EL	CD34+/38-	C13	735
AS-210	EL	CD34+/38-	C14	94
AS-210	EL	CD34+/38-	C15	105
AS-210	EL	CD34+/38-	C16	764
AS-210	EL	CD34+/38-	C17	446
AS-210	EL	CD34+/38-	C18	433
AS-210	EL	CD34+/38-	C19	967
AS-210	EL	CD34+/38-	C20	537
AS-210	EL	CD34+/38-	C21	204
AS-210	EL	CD34+/38-	C22	1435
AS-210	EL	CD34+/38-	C23	423
AS-210	EL	CD34+/38-	C24	624
AS-210	EL	CD34+/38-	D1	842
AS-210	EL	CD34+/38-	D2	2132
AS-210	EL	CD34+/38-	D3	471
AS-210	EL	CD34+/38-	D4	103
AS-210	EL	CD34+/38-	D5	54
AS-210	EL	CD34+/38-	D6	29
AS-210	EL	CD34+/38-	D7	8
AS-210	EL	CD34+/38-	D8	56
AS-210	EL	CD34+/38-	D9	27
AS-210	EL	CD34+/38-	D10	7
AS-210	EL	CD34+/38-	D11	46
AS-210	EL	CD34+/38-	D12	19
AS-210	EL	CD34+/38-	D13	80
AS-210	EL	CD34+/38-	D14	17
AS-210	EL	CD34+/38-	D15	14
AS-210	EL	CD34+/38-	D16	163
AS-210	EL	CD34+/38-	D17	20
AS-210	EL	CD34+/38-	D18	12
AS-210	EL	CD34+/38-	D19	345
AS-210	EL	CD34+/38-	D20	16
AS-210	EL	CD34+/38-	D21	11
AS-210	EL	CD34+/38-	D22	173
AS-210	EL	CD34+/38-	D23	16
AS-210	EL	CD34+/38-	D24	24
AS-210	EL	CD34+/38-	E1	839
AS-210	EL	CD34+/38-	E2	8490
AS-210	EL	CD34+/38-	E3	41290
AS-210	EL	CD34+/38-	E4	190
AS-210	EL	CD34+/38-	E5	76
AS-210	EL	CD34+/38-	E6	111
AS-210	EL	CD34+/38-	E7	46
AS-210	EL	CD34+/38-	E8	185
AS-210	EL	CD34+/38-	E9	126
AS-210	EL	CD34+/38-	E10	30
AS-210	EL	CD34+/38-	E11	74
AS-210	EL	CD34+/38-	E12	191
AS-210	EL	CD34+/38-	E13	171
AS-210	EL	CD34+/38-	E14	31
AS-210	EL	CD34+/38-	E15	63
AS-210	EL	CD34+/38-	E16	257
AS-210	EL	CD34+/38-	E17	221
AS-210	EL	CD34+/38-	E18	96
AS-210	EL	CD34+/38-	E19	403
AS-210	EL	CD34+/38-	E20	136
AS-210	EL	CD34+/38-	E21	190
AS-210	EL	CD34+/38-	E22	475
AS-210	EL	CD34+/38-	E23	68
AS-210	EL	CD34+/38-	E24	126
AS-210	EL	CD34+/38-	F1	11
AS-210	EL	CD34+/38-	F2	129
AS-210	EL	CD34+/38-	F3	182
AS-210	EL	CD34+/38-	F4	222
AS-210	EL	CD34+/38-	F5	61
AS-210	EL	CD34+/38-	F6	17
AS-210	EL	CD34+/38-	F7	4
AS-210	EL	CD34+/38-	F8	23
AS-210	EL	CD34+/38-	F9	44
AS-210	EL	CD34+/38-	F10	12
AS-210	EL	CD34+/38-	F11	88
AS-210	EL	CD34+/38-	F12	11
AS-210	EL	CD34+/38-	F13	89
AS-210	EL	CD34+/38-	F14	25
AS-210	EL	CD34+/38-	F15	16
AS-210	EL	CD34+/38-	F16	177
AS-210	EL	CD34+/38-	F17	17
AS-210	EL	CD34+/38-	F18	7
AS-210	EL	CD34+/38-	F19	273
AS-210	EL	CD34+/38-	F20	8
AS-210	EL	CD34+/38-	F21	2
AS-210	EL	CD34+/38-	F22	317
AS-210	EL	CD34+/38-	F23	4
AS-210	EL	CD34+/38-	F24	17
AS-210	EL	CD34+/38-	G1	10
AS-210	EL	CD34+/38-	G2	130
AS-210	EL	CD34+/38-	G3	241
AS-210	EL	CD34+/38-	G4	90
AS-210	EL	CD34+/38-	G5	79
AS-210	EL	CD34+/38-	G6	18
AS-210	EL	CD34+/38-	G7	20
AS-210	EL	CD34+/38-	G8	65
AS-210	EL	CD34+/38-	G9	76
AS-210	EL	CD34+/38-	G10	10
AS-210	EL	CD34+/38-	G11	84
AS-210	EL	CD34+/38-	G12	30
AS-210	EL	CD34+/38-	G13	13
AS-210	EL	CD34+/38-	G14	15
AS-210	EL	CD34+/38-	G15	18
AS-210	EL	CD34+/38-	G16	203
AS-210	EL	CD34+/38-	G17	11
AS-210	EL	CD34+/38-	G18	5
AS-210	EL	CD34+/38-	G19	258
AS-210	EL	CD34+/38-	G20	18
AS-210	EL	CD34+/38-	G21	7
AS-210	EL	CD34+/38-	G22	296
AS-210	EL	CD34+/38-	G23	1
AS-210	EL	CD34+/38-	G24	11
AS-210	EL	CD34+/38-	H1	12
AS-210	EL	CD34+/38-	H2	167
AS-210	EL	CD34+/38-	H3	202
AS-210	EL	CD34+/38-	H4	111
AS-210	EL	CD34+/38-	H5	69
AS-210	EL	CD34+/38-	H6	101
AS-210	EL	CD34+/38-	H7	8
AS-210	EL	CD34+/38-	H8	116
AS-210	EL	CD34+/38-	H9	66
AS-210	EL	CD34+/38-	H10	3
AS-210	EL	CD34+/38-	H11	50
AS-210	EL	CD34+/38-	H12	82
AS-210	EL	CD34+/38-	H13	58
AS-210	EL	CD34+/38-	H14	8
AS-210	EL	CD34+/38-	H15	18
AS-210	EL	CD34+/38-	H16	175
AS-210	EL	CD34+/38-	H17	51
AS-210	EL	CD34+/38-	H18	14
AS-210	EL	CD34+/38-	H19	261
AS-210	EL	CD34+/38-	H20	10
AS-210	EL	CD34+/38-	H21	15
AS-210	EL	CD34+/38-	H22	296
AS-210	EL	CD34+/38-	H23	3
AS-210	EL	CD34+/38-	H24	8
AS-210	EL	CD34+/38-	I1	1
AS-210	EL	CD34+/38-	I2	159
AS-210	EL	CD34+/38-	I3	201
AS-210	EL	CD34+/38-	I4	100
AS-210	EL	CD34+/38-	I5	54
AS-210	EL	CD34+/38-	I6	17
AS-210	EL	CD34+/38-	I7	10
AS-210	EL	CD34+/38-	I8	70
AS-210	EL	CD34+/38-	I9	28
AS-210	EL	CD34+/38-	I10	4
AS-210	EL	CD34+/38-	I11	48
AS-210	EL	CD34+/38-	I12	14
AS-210	EL	CD34+/38-	I13	18
AS-210	EL	CD34+/38-	I14	9
AS-210	EL	CD34+/38-	I15	11
AS-210	EL	CD34+/38-	I16	229
AS-210	EL	CD34+/38-	I17	52
AS-210	EL	CD34+/38-	I18	7
AS-210	EL	CD34+/38-	I19	252
AS-210	EL	CD34+/38-	I20	14
AS-210	EL	CD34+/38-	I21	6
AS-210	EL	CD34+/38-	I22	264
AS-210	EL	CD34+/38-	I23	5
AS-210	EL	CD34+/38-	I24	7
AS-210	EL	CD34+/38-	J1	7
AS-210	EL	CD34+/38-	J2	163
AS-210	EL	CD34+/38-	J3	118
AS-210	EL	CD34+/38-	J4	94
AS-210	EL	CD34+/38-	J5	65
AS-210	EL	CD34+/38-	J6	35
AS-210	EL	CD34+/38-	J7	6
AS-210	EL	CD34+/38-	J8	100
AS-210	EL	CD34+/38-	J9	33
AS-210	EL	CD34+/38-	J10	9
AS-210	EL	CD34+/38-	J11	39
AS-210	EL	CD34+/38-	J12	51
AS-210	EL	CD34+/38-	J13	7
AS-210	EL	CD34+/38-	J14	5
AS-210	EL	CD34+/38-	J15	9
AS-210	EL	CD34+/38-	J16	124
AS-210	EL	CD34+/38-	J17	13
AS-210	EL	CD34+/38-	J18	6
AS-210	EL	CD34+/38-	J19	244
AS-210	EL	CD34+/38-	J20	10
AS-210	EL	CD34+/38-	J21	12
AS-210	EL	CD34+/38-	J22	265
AS-210	EL	CD34+/38-	J23	3
AS-210	EL	CD34+/38-	J24	8
AS-210	EL	CD34+/38-	K1	15
AS-210	EL	CD34+/38-	K2	99
AS-210	EL	CD34+/38-	K3	199
AS-210	EL	CD34+/38-	K4	98
AS-210	EL	CD34+/38-	K5	154
AS-210	EL	CD34+/38-	K6	11
AS-210	EL	CD34+/38-	K7	13
AS-210	EL	CD34+/38-	K8	43
AS-210	EL	CD34+/38-	K9	31
AS-210	EL	CD34+/38-	K10	8
AS-210	EL	CD34+/38-	K11	61
AS-210	EL	CD34+/38-	K12	12
AS-210	EL	CD34+/38-	K13	36
AS-210	EL	CD34+/38-	K14	4
AS-210	EL	CD34+/38-	K15	18
AS-210	EL	CD34+/38-	K16	162
AS-210	EL	CD34+/38-	K17	12
AS-210	EL	CD34+/38-	K18	5
AS-210	EL	CD34+/38-	K19	243
AS-210	EL	CD34+/38-	K20	4
AS-210	EL	CD34+/38-	K21	4
AS-210	EL	CD34+/38-	K22	238
AS-210	EL	CD34+/38-	K23	5
AS-210	EL	CD34+/38-	K24	8
AS-210	EL	CD34+/38-	L1	9
AS-210	EL	CD34+/38-	L2	138
AS-210	EL	CD34+/38-	L3	223
AS-210	EL	CD34+/38-	L4	59
AS-210	EL	CD34+/38-	L5	53
AS-210	EL	CD34+/38-	L6	48
AS-210	EL	CD34+/38-	L7	10
AS-210	EL	CD34+/38-	L8	33
AS-210	EL	CD34+/38-	L9	23
AS-210	EL	CD34+/38-	L10	8
AS-210	EL	CD34+/38-	L11	44
AS-210	EL	CD34+/38-	L12	75
AS-210	EL	CD34+/38-	L13	38
AS-210	EL	CD34+/38-	L14	7
AS-210	EL	CD34+/38-	L15	10
AS-210	EL	CD34+/38-	L16	148
AS-210	EL	CD34+/38-	L17	17
AS-210	EL	CD34+/38-	L18	2
AS-210	EL	CD34+/38-	L19	213
AS-210	EL	CD34+/38-	L20	4
AS-210	EL	CD34+/38-	L21	6
AS-210	EL	CD34+/38-	L22	263
AS-210	EL	CD34+/38-	L23	4
AS-210	EL	CD34+/38-	L24	6
AS-210	EL	CD34+/38-	M1	12
AS-210	EL	CD34+/38-	M2	99
AS-210	EL	CD34+/38-	M3	189
AS-210	EL	CD34+/38-	M4	100
AS-210	EL	CD34+/38-	M5	68
AS-210	EL	CD34+/38-	M6	42
AS-210	EL	CD34+/38-	M7	14
AS-210	EL	CD34+/38-	M8	30
AS-210	EL	CD34+/38-	M9	22
AS-210	EL	CD34+/38-	M10	10
AS-210	EL	CD34+/38-	M11	55
AS-210	EL	CD34+/38-	M12	11
AS-210	EL	CD34+/38-	M13	9
AS-210	EL	CD34+/38-	M14	7
AS-210	EL	CD34+/38-	M15	11
AS-210	EL	CD34+/38-	M16	156
AS-210	EL	CD34+/38-	M17	8
AS-210	EL	CD34+/38-	M18	8
AS-210	EL	CD34+/38-	M19	198
AS-210	EL	CD34+/38-	M20	3
AS-210	EL	CD34+/38-	M21	5
AS-210	EL	CD34+/38-	M22	254
AS-210	EL	CD34+/38-	M23	1
AS-210	EL	CD34+/38-	M24	8
AS-210	EL	CD34+/38-	N1	6
AS-210	EL	CD34+/38-	N2	189
AS-210	EL	CD34+/38-	N3	247
AS-210	EL	CD34+/38-	N4	88
AS-210	EL	CD34+/38-	N5	71
AS-210	EL	CD34+/38-	N6	9
AS-210	EL	CD34+/38-	N7	23
AS-210	EL	CD34+/38-	N8	36
AS-210	EL	CD34+/38-	N9	26
AS-210	EL	CD34+/38-	N10	5
AS-210	EL	CD34+/38-	N11	55
AS-210	EL	CD34+/38-	N12	22
AS-210	EL	CD34+/38-	N13	9
AS-210	EL	CD34+/38-	N14	6
AS-210	EL	CD34+/38-	N15	6
AS-210	EL	CD34+/38-	N16	115
AS-210	EL	CD34+/38-	N17	8
AS-210	EL	CD34+/38-	N18	9
AS-210	EL	CD34+/38-	N19	229
AS-210	EL	CD34+/38-	N20	10
AS-210	EL	CD34+/38-	N21	4
AS-210	EL	CD34+/38-	N22	274
AS-210	EL	CD34+/38-	N23	3
AS-210	EL	CD34+/38-	N24	9
AS-210	EL	CD34+/38-	O1	3
AS-210	EL	CD34+/38-	O2	125
AS-210	EL	CD34+/38-	O3	206
AS-210	EL	CD34+/38-	O4	90
AS-210	EL	CD34+/38-	O5	66
AS-210	EL	CD34+/38-	O6	9
AS-210	EL	CD34+/38-	O7	1
AS-210	EL	CD34+/38-	O8	21
AS-210	EL	CD34+/38-	O9	15
AS-210	EL	CD34+/38-	O10	6
AS-210	EL	CD34+/38-	O11	60
AS-210	EL	CD34+/38-	O12	16
AS-210	EL	CD34+/38-	O13	3
AS-210	EL	CD34+/38-	O14	4
AS-210	EL	CD34+/38-	O15	15
AS-210	EL	CD34+/38-	O16	143
AS-210	EL	CD34+/38-	O17	16
AS-210	EL	CD34+/38-	O18	1
AS-210	EL	CD34+/38-	O19	134
AS-210	EL	CD34+/38-	O20	5
AS-210	EL	CD34+/38-	O21	7
AS-210	EL	CD34+/38-	O22	263
AS-210	EL	CD34+/38-	O23	5
AS-210	EL	CD34+/38-	O24	7
AS-210	EL	CD34+/38-	P1	14
AS-210	EL	CD34+/38-	P2	139
AS-210	EL	CD34+/38-	P3	117
AS-210	EL	CD34+/38-	P4	107
AS-210	EL	CD34+/38-	P5	59
AS-210	EL	CD34+/38-	P6	15
AS-210	EL	CD34+/38-	P7	4
AS-210	EL	CD34+/38-	P8	28
AS-210	EL	CD34+/38-	P9	22
AS-210	EL	CD34+/38-	P10	7
AS-210	EL	CD34+/38-	P11	45
AS-210	EL	CD34+/38-	P12	10
AS-210	EL	CD34+/38-	P13	8
AS-210	EL	CD34+/38-	P14	6
AS-210	EL	CD34+/38-	P15	9
AS-210	EL	CD34+/38-	P16	159
AS-210	EL	CD34+/38-	P17	20
AS-210	EL	CD34+/38-	P18	3
AS-210	EL	CD34+/38-	P19	222
AS-210	EL	CD34+/38-	P20	145
AS-210	EL	CD34+/38-	P21	40
AS-210	EL	CD34+/38-	P22	335
AS-210	EL	CD34+/38-	P23	18
AS-210	EL	CD34+/38-	P24	44
